Total runtime (s),Hits channel 1,Hits channel 2,Lifetimes (ns),Delta times (ns),Total coincidences
,,,4280,-7.0,
,,,250,-3.0,
,,,120,-6.0,
,,,4000,-2.0,
,,,13620,-22.0,
,,,4590,-7.0,
,,,3460,-3.5,
,,,2130,-7.5,
,,,1000,-1.5,
,,,3750,3.0,
,,,180,-7.0,
,,,2500,-11.0,
,,,1850,-8.5,
,,,6060,3.0,
,,,4240,-6.5,
,,,3920,-4.5,
,,,1920,-10.5,
,,,3910,-15.0,
,,,6530,-3.5,
,,,5070,-3.0,
,,,7300,-13.0,
,,,5300,-11.0,
,,,270,0.0,
,,,2850,-4.0,
,,,7090,-12.0,
,,,2730,-3.0,
,,,3100,-17.0,
,,,270,-9.0,
,,,4170,-3.5,
,,,510,-11.5,
,,,300,-2.0,
,,,6760,-3.5,
,,,3220,-8.0,
,,,9470,-5.0,
,,,1660,6.5,
,,,1260,-3.0,
,,,910,-16.5,
,,,850,-6.0,
,,,9320,-4.5,
,,,1650,0.0,
,,,2250,-6.0,
,,,1060,-2.0,
,,,730,-2.5,
,,,780,-7.0,
,,,570,-7.5,
,,,950,-4.0,
,,,1830,-10.0,
,,,2140,-3.0,
,,,1590,-9.0,
,,,330,-1.5,
,,,530,-10.0,
,,,2090,-2.5,
,,,290,-7.0,
,,,2210,-9.0,
,,,2490,0.0,
,,,580,-6.0,
,,,2260,-5.0,
,,,820,-2.5,
,,,6890,-9.0,
,,,3040,-14.0,
,,,4060,-10.5,
,,,1870,-8.5,
,,,2230,13.0,
,,,4730,-6.5,
,,,5980,5.5,
,,,190,-4.0,
,,,17830,3.0,
,,,2300,-9.0,
,,,5710,1.0,
,,,210,-8.0,
,,,3550,1.0,
,,,4840,-5.0,
,,,4150,-3.5,
,,,1140,-7.0,
,,,440,-3.5,
,,,1190,-11.5,
,,,570,-9.0,
,,,2920,-3.5,
,,,180,-8.5,
,,,5140,-5.0,
,,,13240,-11.5,
,,,600,-9.0,
,,,3750,1.0,
,,,1230,3.5,
,,,1320,1.0,
,,,740,4.0,
,,,3300,-7.0,
,,,660,11.5,
,,,1110,-7.0,
,,,1610,-3.0,
,,,680,-0.5,
,,,3700,-6.5,
,,,190,-4.5,
,,,2130,-6.0,
,,,520,-13.5,
,,,410,-7.0,
,,,180,0.5,
,,,2230,-3.5,
,,,1980,2.5,
,,,470,-1.0,
,,,160,-3.0,
,,,3250,-6.0,
,,,2030,-4.0,
,,,2590,-5.5,
,,,2140,13.0,
,,,580,-11.0,
,,,6300,-14.0,
,,,1000,5.5,
,,,2450,-9.0,
,,,310,0.5,
,,,2540,-5.5,
,,,500,12.5,
,,,730,-3.5,
,,,1410,-11.0,
,,,1870,-2.0,
,,,7010,3.0,
,,,390,-5.0,
,,,1100,-6.5,
,,,1610,-0.5,
,,,840,-5.0,
,,,3430,-18.0,
,,,1360,3.0,
,,,1030,-0.5,
,,,840,-3.5,
,,,19770,0.0,
,,,9940,-8.5,
,,,840,-0.5,
,,,1470,0.5,
,,,780,-3.0,
,,,760,-5.5,
,,,3130,8.0,
,,,1040,-0.5,
,,,1340,-2.5,
,,,8210,-3.5,
,,,490,-8.5,
,,,6640,-7.5,
,,,3130,-8.0,
,,,4920,2.5,
,,,1680,-5.5,
,,,2720,494.5,
,,,3730,3.5,
,,,5430,-4.5,
,,,1390,-10.5,
,,,3790,-0.5,
,,,3730,-3.0,
,,,130,-1.0,
,,,2330,3.0,
,,,460,-4.0,
,,,7260,-7.0,
,,,1600,-9.5,
,,,730,-7.0,
,,,570,-2.5,
,,,3500,-8.5,
,,,2490,-4.0,
,,,710,-4.5,
,,,8910,-1.5,
,,,2830,-9.5,
,,,960,-8.0,
,,,4640,-2.5,
,,,970,-8.5,
,,,1240,-3.0,
,,,450,-3.0,
,,,2580,-6.5,
,,,1770,-1.5,
,,,2140,-9.5,
,,,2980,-4.0,
,,,650,-16.0,
,,,1150,-3.5,
,,,3680,-5.0,
,,,1300,-2.0,
,,,1600,-4.5,
,,,140,1.0,
,,,3200,4.0,
,,,3220,-11.5,
,,,3600,-4.5,
,,,770,-7.0,
,,,19860,5.0,
,,,2940,-7.0,
,,,550,-9.5,
,,,1370,308.0,
,,,990,0.0,
,,,480,-2.5,
,,,760,-5.5,
,,,5990,-2.0,
,,,350,-6.5,
,,,3190,-11.0,
,,,610,-6.0,
,,,310,-13.0,
,,,570,-0.5,
,,,570,0.0,
,,,320,6.5,
,,,9810,-14.5,
,,,3850,-16.0,
,,,260,-3.5,
,,,1620,-1.5,
,,,3040,-2.0,
,,,560,13.0,
,,,1700,-12.5,
,,,550,-4.5,
,,,2990,3.5,
,,,6240,-12.0,
,,,1700,-9.5,
,,,1570,-8.5,
,,,8930,-1.0,
,,,3670,-3.5,
,,,1460,5.5,
,,,1240,-5.0,
,,,1460,10.5,
,,,4660,1.5,
,,,1550,0.0,
,,,380,-11.0,
,,,2530,-4.0,
,,,2440,-4.0,
,,,1640,-8.0,
,,,320,-7.0,
,,,5020,-7.0,
,,,2110,-7.0,
,,,610,1.0,
,,,490,-4.0,
,,,980,-11.5,
,,,1750,-9.0,
,,,1110,-3.0,
,,,1690,2.5,
,,,9570,-1.5,
,,,3980,0.0,
,,,1130,-1.5,
,,,4460,2.0,
,,,3270,-8.0,
,,,1980,9.0,
,,,3190,-8.0,
,,,1480,11.0,
,,,350,-4.0,
,,,1390,-1.0,
,,,2500,-2.0,
,,,1240,-3.0,
,,,870,-3.0,
,,,5590,-11.5,
,,,6800,-5.5,
,,,150,-3.5,
,,,3780,3.0,
,,,1760,-7.0,
,,,1610,7.5,
,,,1400,-4.5,
,,,1360,-8.0,
,,,9980,-9.5,
,,,1790,6.5,
,,,3480,1.0,
,,,920,-7.0,
,,,220,-5.0,
,,,450,-0.5,
,,,350,-6.5,
,,,1440,-7.0,
,,,4420,-4.5,
,,,14960,-4.5,
,,,370,-5.0,
,,,9670,3.0,
,,,1980,0.5,
,,,800,-8.5,
,,,250,-1.0,
,,,1260,-4.5,
,,,3460,-15.0,
,,,710,-3.0,
,,,1350,-8.0,
,,,2490,-2.0,
,,,570,-2.5,
,,,9570,-3.0,
,,,2910,-7.5,
,,,550,-7.0,
,,,500,-6.5,
,,,10220,-1.5,
,,,2290,2.0,
,,,400,3.0,
,,,1390,919.0,
,,,940,-7.0,
,,,950,-3.5,
,,,3090,1.0,
,,,4780,-2.5,
,,,2290,-6.5,
,,,1500,3.5,
,,,1120,-1.0,
,,,370,-6.5,
,,,2140,-5.0,
,,,640,-17.5,
,,,1420,-5.0,
,,,2560,-16.5,
,,,1880,-4.5,
,,,2690,-4.0,
,,,710,2.5,
,,,1800,-4.5,
,,,4560,-7.0,
,,,1010,8.0,
,,,4110,-5.0,
,,,2780,-4.0,
,,,260,-6.5,
,,,740,-2.5,
,,,300,4.5,
,,,1190,-8.0,
,,,8450,-15.5,
,,,11030,-1.5,
,,,900,-15.0,
,,,280,1.0,
,,,1600,-8.0,
,,,830,3.0,
,,,3250,3.0,
,,,2890,-5.0,
,,,120,-7.5,
,,,1180,-8.0,
,,,1790,-5.5,
,,,860,-9.0,
,,,2930,-7.5,
,,,1270,-2.0,
,,,310,-4.0,
,,,4560,-8.0,
,,,2340,-0.5,
,,,1580,6.5,
,,,2760,-0.5,
,,,930,4.5,
,,,10770,-10.0,
,,,600,-4.0,
,,,6080,-7.0,
,,,250,-9.0,
,,,960,0.5,
,,,3370,-5.0,
,,,3940,-8.5,
,,,1810,-5.5,
,,,18210,-9.5,
,,,260,-5.0,
,,,8640,-3.5,
,,,370,-3.5,
,,,2320,-10.5,
,,,4690,-9.0,
,,,3930,-4.5,
,,,1490,-18.5,
,,,3510,-6.0,
,,,2260,1.5,
,,,11100,-7.0,
,,,370,-6.5,
,,,3700,-6.0,
,,,1750,-6.5,
,,,5290,-10.5,
,,,4420,-8.5,
,,,350,-10.5,
,,,1390,-8.5,
,,,3310,-5.0,
,,,840,-12.5,
,,,530,-4.5,
,,,5470,-7.5,
,,,1800,-10.5,
,,,1280,-5.0,
,,,460,-5.0,
,,,7190,-9.5,
,,,1670,-5.0,
,,,130,-11.0,
,,,410,-17.0,
,,,17540,-7.0,
,,,11220,-7.0,
,,,1150,-0.5,
,,,4390,-2.5,
,,,1570,-5.5,
,,,7170,-2.5,
,,,1050,-16.0,
,,,210,9.0,
,,,500,-4.5,
,,,2580,-9.0,
,,,4270,-0.5,
,,,590,22.0,
,,,4520,-4.0,
,,,480,-7.5,
,,,340,-5.0,
,,,470,4.5,
,,,2030,-6.0,
,,,1440,-3.5,
,,,1490,-12.0,
,,,2000,-10.0,
,,,9420,-15.5,
,,,870,-2.5,
,,,1050,-6.0,
,,,9370,-5.5,
,,,9790,-6.0,
,,,15390,-1.5,
,,,4560,-5.0,
,,,4800,0.0,
,,,1870,0.5,
,,,1700,-6.5,
,,,550,-3.5,
,,,2460,-10.0,
,,,1140,-12.0,
,,,3920,-10.0,
,,,2090,-4.5,
,,,410,-13.0,
,,,9590,-11.0,
,,,610,-3.0,
,,,1340,-4.0,
,,,7420,2.5,
,,,880,-0.5,
,,,8720,-7.0,
,,,1760,-9.5,
,,,2670,-10.0,
,,,560,2.5,
,,,3170,-4.0,
,,,360,-2.5,
,,,17470,-2.0,
,,,920,-0.5,
,,,1360,-10.5,
,,,1760,2.0,
,,,1480,-9.0,
,,,1300,-8.0,
,,,7390,-5.5,
,,,3060,-7.5,
,,,1130,-4.5,
,,,960,2.0,
,,,2080,-12.0,
,,,1190,-4.5,
,,,470,-8.0,
,,,1120,-1.5,
,,,8580,0.5,
,,,6650,-5.5,
,,,930,-6.0,
,,,210,8.0,
,,,200,-7.0,
,,,3120,12.5,
,,,1120,-8.0,
,,,2400,-6.5,
,,,430,-7.0,
,,,1840,-3.5,
,,,580,-5.5,
,,,920,-5.0,
,,,430,-3.5,
,,,1320,-19.5,
,,,2220,-13.5,
,,,460,-6.0,
,,,660,-0.5,
,,,2020,-9.0,
,,,570,-10.0,
,,,2230,2.0,
,,,18490,-4.0,
,,,2030,-7.5,
,,,2060,-3.0,
,,,3580,-11.0,
,,,8550,-5.0,
,,,1280,-9.0,
,,,170,1.0,
,,,1220,-10.0,
,,,450,-6.0,
,,,5130,-4.0,
,,,12470,-1.5,
,,,1090,-6.0,
,,,1510,0.0,
,,,6150,-10.5,
,,,2650,-10.5,
,,,11510,-5.5,
,,,260,-16.5,
,,,1710,-8.0,
,,,940,-8.0,
,,,630,-5.0,
,,,320,-8.0,
,,,540,-8.0,
,,,5230,3.0,
,,,3790,82.5,
,,,2710,-2.0,
,,,2500,-7.0,
,,,2890,-5.0,
,,,1500,-0.5,
,,,1310,-0.5,
,,,1480,-4.5,
,,,2680,12.0,
,,,2720,-5.5,
,,,2420,-12.0,
,,,840,-6.0,
,,,2530,-4.0,
,,,18740,-5.0,
,,,1490,-1.0,
,,,7460,2.0,
,,,1930,-3.5,
,,,1550,-3.0,
,,,5150,-2.5,
,,,3780,-7.0,
,,,610,-4.0,
,,,2820,-8.0,
,,,850,-10.5,
,,,3710,0.5,
,,,1410,-0.5,
,,,1390,-8.5,
,,,680,-10.0,
,,,11350,-7.0,
,,,8350,-9.0,
,,,410,-18.0,
,,,1870,-3.0,
,,,1280,0.0,
,,,2280,-1.0,
,,,1560,-2.5,
,,,270,-5.5,
,,,330,-2.5,
,,,550,-2.5,
,,,800,-5.0,
,,,1120,-13.0,
,,,400,-9.0,
,,,1200,-3.0,
,,,7600,-5.0,
,,,1130,-7.0,
,,,4930,-1.0,
,,,2920,-5.0,
,,,4230,-1.5,
,,,1300,-2.0,
,,,300,4.5,
,,,2990,-1.5,
,,,1040,-5.0,
,,,5050,-8.5,
,,,330,-6.5,
,,,2840,0.5,
,,,270,3.5,
,,,190,-5.5,
,,,1500,-15.0,
,,,370,-3.5,
,,,6750,-8.0,
,,,780,-4.5,
,,,470,-8.0,
,,,1400,-6.5,
,,,2960,-1.0,
,,,190,-3.0,
,,,1260,7.0,
,,,5800,4.0,
,,,3540,-0.5,
,,,2030,-10.5,
,,,4450,-19.5,
,,,820,-1.0,
,,,6070,-14.0,
,,,3330,-1.0,
,,,680,-4.5,
,,,5800,-4.0,
,,,590,-6.5,
,,,1470,-7.0,
,,,450,-5.0,
,,,2370,-10.5,
,,,720,2.0,
,,,1980,-17.5,
,,,10450,-6.0,
,,,1500,-0.5,
,,,1120,2.0,
,,,1610,-3.5,
,,,350,-11.5,
,,,230,-1.5,
,,,140,-5.0,
,,,230,-4.5,
,,,4270,-2.5,
,,,3940,0.0,
,,,18530,-13.0,
,,,1080,-9.0,
,,,18020,-9.5,
,,,710,-9.0,
,,,1660,-3.5,
,,,310,-6.5,
,,,6390,-8.5,
,,,170,1.5,
,,,7190,-7.5,
,,,1080,-10.5,
,,,5370,-0.5,
,,,2200,-6.5,
,,,18780,-2.0,
,,,2530,-6.5,
,,,310,-5.5,
,,,600,-4.5,
,,,1320,-4.5,
,,,3030,-2.5,
,,,1500,-1.5,
,,,990,-8.0,
,,,12380,1.0,
,,,1370,-5.5,
,,,3440,-1.0,
,,,2080,-14.0,
,,,210,-9.5,
,,,620,-14.0,
,,,1120,0.0,
,,,1410,1.0,
,,,1220,-10.0,
,,,8610,-6.5,
,,,1410,-5.5,
,,,1340,-1.5,
,,,2170,-7.5,
,,,10240,-26.5,
,,,300,-9.0,
,,,5060,-7.5,
,,,3780,-6.5,
,,,4600,1.0,
,,,500,-16.5,
,,,2770,-4.5,
,,,12060,-3.5,
,,,1050,-5.0,
,,,320,-4.5,
,,,8720,-6.5,
,,,1170,-5.0,
,,,2080,-5.0,
,,,1270,-3.5,
,,,3610,5.0,
,,,1310,3.5,
,,,8210,-1.5,
,,,390,-5.0,
,,,2850,-11.5,
,,,5900,-9.0,
,,,1020,-8.0,
,,,1480,-1.5,
,,,1010,-6.5,
,,,1600,-10.0,
,,,3460,-0.5,
,,,1750,11.0,
,,,1060,3.0,
,,,8160,-5.5,
,,,11070,-4.5,
,,,2190,6.5,
,,,550,-5.5,
,,,2790,4.0,
,,,1830,1.0,
,,,610,-6.5,
,,,1800,-1.0,
,,,1270,-9.0,
,,,3710,-9.5,
,,,1190,-5.0,
,,,480,-986.0,
,,,5530,-9.0,
,,,19690,-4.5,
,,,730,299.0,
,,,3940,-7.0,
,,,240,-9.0,
,,,140,-2.5,
,,,770,-4.0,
,,,3080,-7.5,
,,,950,-7.5,
,,,940,-10.0,
,,,220,7.0,
,,,15330,-10.0,
,,,2660,-7.0,
,,,990,-1.5,
,,,2200,-2.5,
,,,1550,-10.5,
,,,580,-8.0,
,,,2500,-2.0,
,,,3240,-12.0,
,,,3790,-4.5,
,,,11820,-0.5,
,,,150,-8.0,
,,,2750,-11.5,
,,,1430,-5.5,
,,,750,-12.0,
,,,6190,-7.5,
,,,1390,-11.0,
,,,500,-5.0,
,,,5820,-2.0,
,,,2760,-10.0,
,,,7100,-2.0,
,,,1400,-10.0,
,,,2000,-7.5,
,,,3270,1.5,
,,,1490,-0.5,
,,,1640,0.5,
,,,320,-2.5,
,,,3160,-9.5,
,,,970,-10.0,
,,,1050,-4.0,
,,,1230,-9.0,
,,,2420,-2.5,
,,,3420,-8.0,
,,,1400,-4.0,
,,,1850,-9.0,
,,,400,-8.5,
,,,1830,-0.5,
,,,950,-2.5,
,,,15480,-7.0,
,,,150,-2.0,
,,,4370,-6.0,
,,,4780,-1.5,
,,,450,-4.0,
,,,3390,-4.0,
,,,10980,-7.5,
,,,3150,-8.0,
,,,5130,-7.0,
,,,1600,-6.0,
,,,170,-13.0,
,,,3110,-3.0,
,,,680,-3.0,
,,,350,-8.5,
,,,600,3.0,
,,,2280,-7.5,
,,,630,-4.0,
,,,6760,-6.0,
,,,1270,1.0,
,,,4760,-2.0,
,,,310,-1.0,
,,,2520,-4.0,
,,,1150,-5.0,
,,,430,-3.0,
,,,8450,-5.0,
,,,5700,-22.0,
,,,8380,-10.5,
,,,360,-2.5,
,,,4560,842.5,
,,,970,-2.0,
,,,370,-10.0,
,,,8630,5.5,
,,,5640,-7.0,
,,,1020,-0.5,
,,,550,-3.0,
,,,1920,-7.5,
,,,2110,-7.0,
,,,5400,-7.5,
,,,680,-6.5,
,,,1310,0.0,
,,,830,-10.0,
,,,850,-3.5,
,,,5550,-2.5,
,,,1190,-2.0,
,,,3080,-3.5,
,,,5070,0.0,
,,,2290,-2.5,
,,,2330,0.0,
,,,3210,-8.5,
,,,280,-5.5,
,,,1790,-14.5,
,,,3340,-4.5,
,,,9070,-7.5,
,,,620,-5.5,
,,,1090,-4.5,
,,,1970,-6.5,
,,,5600,9.5,
,,,4000,-14.5,
,,,470,4.0,
,,,450,4.5,
,,,1830,-4.5,
,,,490,0.0,
,,,4510,-11.0,
,,,2100,-5.5,
,,,720,-1.5,
,,,3740,-1.5,
,,,740,-3.5,
,,,7130,-7.0,
,,,13920,-0.5,
,,,860,-6.0,
,,,1730,-12.0,
,,,1410,0.0,
,,,1620,-10.0,
,,,450,9.5,
,,,3440,5.5,
,,,850,-1.5,
,,,2200,-1.5,
,,,510,-4.0,
,,,480,-7.0,
,,,2470,-17.0,
,,,2820,-9.0,
,,,5240,-4.5,
,,,1310,-12.0,
,,,15790,-4.5,
,,,1640,-2.5,
,,,160,11.0,
,,,2490,4.5,
,,,2140,0.0,
,,,550,-7.0,
,,,1030,-1.5,
,,,2680,-8.0,
,,,1610,-11.0,
,,,280,-9.0,
,,,1010,-16.5,
,,,4480,4.0,
,,,360,6.0,
,,,710,2.5,
,,,6450,-7.5,
,,,340,-14.0,
,,,610,-9.0,
,,,2120,3.0,
,,,2850,-10.0,
,,,730,-7.0,
,,,230,-0.5,
,,,2390,-3.0,
,,,4180,-10.0,
,,,1260,-7.5,
,,,3740,2.5,
,,,2040,-1.0,
,,,1020,-9.0,
,,,3140,-5.5,
,,,610,-18.5,
,,,2350,-4.5,
,,,210,-4.5,
,,,3780,-7.0,
,,,2100,-14.0,
,,,2520,-10.5,
,,,3190,-20.5,
,,,3380,-3.5,
,,,1150,-9.5,
,,,1760,-13.0,
,,,980,-3.0,
,,,410,-4.0,
,,,3600,-4.5,
,,,1480,-2.5,
,,,530,3.5,
,,,1000,-1.0,
,,,1010,-4.5,
,,,5910,1.0,
,,,1360,-2.5,
,,,1090,-3.5,
,,,5050,-6.5,
,,,400,2.5,
,,,1440,-5.5,
,,,11260,4.0,
,,,3290,-12.0,
,,,20450,-11.0,
,,,6830,-8.5,
,,,2090,-1.5,
,,,4680,-2.0,
,,,3290,-11.0,
,,,3080,-5.0,
,,,1150,-3.0,
,,,190,-8.5,
,,,2230,-8.5,
,,,290,-10.0,
,,,140,-5.5,
,,,7360,0.0,
,,,1900,-2.5,
,,,200,-3.5,
,,,3380,-14.5,
,,,2680,-7.5,
,,,630,-5.0,
,,,110,-7.5,
,,,6380,-3.5,
,,,2400,-10.0,
,,,11760,-13.0,
,,,19250,-8.0,
,,,1770,-17.5,
,,,830,-2.5,
,,,340,1.5,
,,,1250,0.0,
,,,1720,-10.0,
,,,210,-5.0,
,,,3620,-12.5,
,,,4930,1.0,
,,,2570,3.0,
,,,760,-7.5,
,,,1830,1.0,
,,,340,0.0,
,,,3020,-16.0,
,,,130,3.0,
,,,4490,-0.5,
,,,2580,-6.0,
,,,1640,-7.0,
,,,260,-4.0,
,,,1670,-5.0,
,,,1640,-2.5,
,,,880,-11.0,
,,,1080,7.5,
,,,1840,-12.0,
,,,11950,0.5,
,,,3260,-5.0,
,,,320,-12.5,
,,,1950,-8.5,
,,,1890,-5.5,
,,,960,-4.0,
,,,710,-5.5,
,,,5690,-18.5,
,,,400,3.0,
,,,1780,-3.5,
,,,3110,-3.5,
,,,6510,-4.0,
,,,290,-1.5,
,,,12530,-1.0,
,,,1190,-4.0,
,,,230,-2.5,
,,,330,-4.0,
,,,2830,-9.0,
,,,1120,-3.0,
,,,960,-4.5,
,,,8170,-4.0,
,,,500,-1.5,
,,,2870,-17.0,
,,,1610,-4.0,
,,,840,-4.0,
,,,260,-5.5,
,,,960,-7.0,
,,,850,-5.5,
,,,840,-3.5,
,,,2140,-4.0,
,,,730,-6.0,
,,,790,-2.5,
,,,450,-5.5,
,,,920,-10.0,
,,,2760,-7.5,
,,,490,-10.0,
,,,1440,-8.0,
,,,1210,-4.0,
,,,150,-2.0,
,,,1510,-13.0,
,,,4200,-8.5,
,,,1970,-5.5,
,,,5640,2.5,
,,,1900,-4.5,
,,,920,-3.0,
,,,3140,-4.0,
,,,3060,1.0,
,,,2940,2.5,
,,,1200,-7.5,
,,,390,-4.0,
,,,5060,-5.5,
,,,4210,5.5,
,,,3050,9.5,
,,,3600,-1.0,
,,,910,-13.5,
,,,1020,-8.5,
,,,1990,0.0,
,,,2030,2.0,
,,,2990,-2.5,
,,,13450,-2.5,
,,,1540,-5.0,
,,,500,5.0,
,,,710,1.0,
,,,3590,-3.5,
,,,2450,-5.0,
,,,420,-6.0,
,,,3990,-6.0,
,,,3030,-8.5,
,,,1800,-9.5,
,,,2070,4.5,
,,,720,-1.5,
,,,260,-2.0,
,,,2070,-4.0,
,,,1300,-8.0,
,,,650,-9.0,
,,,1000,3.5,
,,,3880,-3.0,
,,,1110,-5.0,
,,,920,-5.0,
,,,1670,-3.0,
,,,1040,-4.5,
,,,480,-10.5,
,,,1050,-11.0,
,,,120,-2.0,
,,,2440,-13.0,
,,,2160,-14.5,
,,,4040,-6.0,
,,,250,-2.0,
,,,6670,-7.5,
,,,1590,-10.0,
,,,2480,-3.0,
,,,2250,-8.5,
,,,2630,-9.0,
,,,13290,-2.5,
,,,770,-14.5,
,,,1600,6.5,
,,,730,5.0,
,,,330,-7.5,
,,,3220,-5.5,
,,,1240,-5.0,
,,,300,15.5,
,,,130,-7.0,
,,,3370,-7.5,
,,,4370,-8.0,
,,,1630,0.0,
,,,2420,1.5,
,,,14560,-3.0,
,,,3010,-8.0,
,,,3820,5.0,
,,,390,-11.0,
,,,470,-9.5,
,,,150,-10.0,
,,,640,-20.0,
,,,1510,-2.0,
,,,2070,-3.5,
,,,940,-3.5,
,,,5720,-2.0,
,,,3710,-0.5,
,,,760,0.0,
,,,1900,-7.5,
,,,1410,-7.0,
,,,3200,-1.0,
,,,730,3.0,
,,,220,-19.5,
,,,1520,0.5,
,,,13100,-9.0,
,,,2740,-726.0,
,,,2280,-3.0,
,,,1420,-2.0,
,,,2210,-4.5,
,,,750,1.0,
,,,750,-10.5,
,,,980,1.5,
,,,4150,-1.0,
,,,270,-8.5,
,,,1220,-3.5,
,,,1050,-7.5,
,,,18090,-5.5,
,,,210,-6.0,
,,,550,-4.5,
,,,1060,-5.0,
,,,420,-3.5,
,,,1430,-7.0,
,,,260,-0.5,
,,,2420,-3.5,
,,,7800,-6.5,
,,,240,-6.0,
,,,6290,-4.0,
,,,1370,-6.5,
,,,140,1.5,
,,,400,9.5,
,,,5570,-7.5,
,,,3000,-10.5,
,,,920,-7.5,
,,,2790,-8.5,
,,,310,-6.0,
,,,4150,-3.5,
,,,560,2.0,
,,,2040,-2.5,
,,,680,-1.0,
,,,5980,4.0,
,,,1150,-7.5,
,,,610,2.0,
,,,2180,-4.5,
,,,930,-2.5,
,,,2820,-2.0,
,,,170,0.0,
,,,1120,-3.0,
,,,700,-8.0,
,,,2270,-7.5,
,,,3510,-10.5,
,,,8840,-3.0,
,,,500,-12.5,
,,,2970,152.0,
,,,150,5.0,
,,,770,-9.0,
,,,360,-4.0,
,,,5780,-3.5,
,,,750,-5.5,
,,,2360,-3.5,
,,,750,-5.5,
,,,190,-5.5,
,,,4010,-5.0,
,,,310,-1.5,
,,,3630,-9.0,
,,,16910,-6.0,
,,,980,-8.5,
,,,4700,4.0,
,,,600,-9.5,
,,,5510,-3.0,
,,,2350,-32.0,
,,,4500,-1.5,
,,,6740,-3.0,
,,,770,-4.5,
,,,5100,-8.0,
,,,790,2.0,
,,,2690,-12.0,
,,,3840,-4.0,
,,,3630,5.0,
,,,3660,5.5,
,,,3110,-12.5,
,,,200,2.0,
,,,1010,-4.5,
,,,4500,2.5,
,,,3430,-3.0,
,,,10520,0.5,
,,,2020,-7.5,
,,,510,0.0,
,,,920,-4.5,
,,,2850,-3.0,
,,,1780,-13.0,
,,,4080,-8.0,
,,,1730,-2.5,
,,,1530,-5.0,
,,,1850,-6.0,
,,,760,0.5,
,,,2920,-18.0,
,,,300,-15.5,
,,,5450,-10.0,
,,,2040,-4.5,
,,,3150,-14.0,
,,,270,-5.5,
,,,2970,-6.5,
,,,1280,-3.5,
,,,630,-3.5,
,,,650,-1.5,
,,,1000,8.0,
,,,800,-3.5,
,,,2280,-7.0,
,,,7560,-6.0,
,,,750,-8.5,
,,,3620,-6.5,
,,,220,-10.0,
,,,630,-9.5,
,,,6650,2.5,
,,,810,-8.5,
,,,630,-14.5,
,,,2530,0.5,
,,,8800,-5.5,
,,,790,2.5,
,,,2630,-1.5,
,,,650,0.0,
,,,1430,-8.0,
,,,920,8.0,
,,,230,-9.0,
,,,3020,-21.5,
,,,18690,-11.0,
,,,3180,-6.5,
,,,750,-3.0,
,,,1940,4.0,
,,,5210,-15.0,
,,,4110,0.0,
,,,8480,-7.5,
,,,600,-13.5,
,,,900,-6.5,
,,,7320,-8.0,
,,,1980,-8.0,
,,,1460,-8.5,
,,,5250,-4.0,
,,,520,0.0,
,,,330,0.5,
,,,1410,-7.0,
,,,1180,4.0,
,,,170,-6.5,
,,,190,-5.5,
,,,340,-1.0,
,,,450,-4.5,
,,,930,23.0,
,,,3610,-8.0,
,,,200,-6.5,
,,,1840,-12.5,
,,,880,-7.5,
,,,1990,-2.5,
,,,6240,-0.5,
,,,6290,-2.0,
,,,3420,-6.5,
,,,17470,-9.0,
,,,2600,-3.0,
,,,4210,-11.0,
,,,820,8.0,
,,,3580,-6.0,
,,,260,-7.5,
,,,200,-12.5,
,,,790,-12.5,
,,,260,13.5,
,,,990,-7.5,
,,,1170,-6.0,
,,,1880,-7.0,
,,,4570,-7.0,
,,,1020,-9.5,
,,,9810,-18.0,
,,,3060,-17.0,
,,,460,-10.5,
,,,5580,3.5,
,,,650,-0.5,
,,,1010,-8.5,
,,,20300,-141.0,
,,,1280,-724.0,
,,,510,-12.0,
,,,1230,-4.5,
,,,1930,-7.0,
,,,1730,-7.0,
,,,2770,-0.5,
,,,2420,-15.5,
,,,3060,1.5,
,,,7070,-5.5,
,,,2500,-17.0,
,,,1720,-1.5,
,,,750,-1.5,
,,,260,-9.5,
,,,150,-3.5,
,,,1460,-5.5,
,,,540,-0.5,
,,,3590,-13.5,
,,,3830,-5.5,
,,,9740,-5.5,
,,,380,-4.5,
,,,980,-7.0,
,,,4040,0.5,
,,,1550,-3.0,
,,,200,0.5,
,,,190,-2.0,
,,,540,-6.5,
,,,4020,-4.5,
,,,550,-8.5,
,,,4310,10.0,
,,,3960,-7.5,
,,,15400,4.5,
,,,2470,-2.0,
,,,1120,-2.5,
,,,12240,-10.5,
,,,210,-12.0,
,,,3830,-10.0,
,,,320,-6.5,
,,,1860,-11.5,
,,,790,-6.5,
,,,690,-3.5,
,,,6540,-0.5,
,,,630,-15.5,
,,,570,0.5,
,,,940,-11.0,
,,,1240,-3.5,
,,,2940,-5.5,
,,,4300,-3.0,
,,,760,0.5,
,,,11420,-7.0,
,,,2410,1.5,
,,,1280,-2.0,
,,,450,-5.0,
,,,110,-1.0,
,,,3150,0.5,
,,,660,9.5,
,,,580,-15.0,
,,,17940,0.0,
,,,10810,-6.5,
,,,2000,-2.0,
,,,140,-6.0,
,,,1120,-0.5,
,,,3530,-5.0,
,,,1330,-7.5,
,,,3990,-7.5,
,,,4150,-5.0,
,,,200,0.5,
,,,1840,-9.0,
,,,950,-4.0,
,,,1650,-5.0,
,,,910,4.0,
